Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source
2015,Eagle,Eggshells,Crocodylus ,niloticus,,,,,,Nile Crocodile',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.594,0.018,27.5,11.06311899,0.5,0.037,,,90,,
2015,Eagle,Eggshells,Struthio,camelus,,,,,,Ostrich egg',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.561,0.002,39.1,10.25640368,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Spheniscus ,magellanicus,,,,,,Penguin',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.565,0.009,37.8,10.34234159,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Columba,livia,,,,,,Rock pigeon,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.56,0.004,41,10.13271603,0.5,0.032,,,90,,
2015,Eagle,Eggshells,Odontophorus,melanotis,,,,,,Quail,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.529,0.01,41.5,10.10053849,0.5,0.032,,,90,,
2015,Eagle,Eggshells,Geochelone ,radiata,,,,,,Radiated tortoise',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.577,0.008,32.5,10.70412568,1.5,0.104,,,90,,
2015,Eagle,Eggshells,Pipilo ,erythrophtalmus,,,,,,Sparrow',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.54,0.015,43.3,9.985959491,0.5,0.031,,,90,,
2015,Eagle,Eggshells,Cygnus,atratus,,,,,,Swan',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.55,0.013,39,10.26297619,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Cathartes ,aura,,,,,,Turkey vulture',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.545,0.018,39.9,10.20405014,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Podocnemis ,sp.,,,,,,Turtle',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.593,0.009,30,10.88140199,2,0.142,,,90,,
2021,Anderson,,,,,,,,,IPGP_100-A3,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.4272,0.012,102.3,7.094075115,2,0.075,,,70,,
2021,Anderson,,,,,,,,,IPGP_250-A5,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.2747,0.012,252.1,3.62466503,2,0.027,,,70,,
2021,Anderson,,,,,,,,,IPGP_350-A9,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.2319,0.0113842,351.4,2.563690385,2,0.016,,,70,,
2021,Anderson,,,,,,,,,IPGP_80-1,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.495,0.0113842,80.2,8.009212356,1,0.045,,,70,,
2021,Anderson,,,,,,,,,ETH-1-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.1778,0.0113842,1100,0.5303517882,10,0.008,,,70,,
2021,Anderson,,,,,,,,,ETH-2-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.1915,0.0113842,1100,0.5303517882,10,0.008,,,70,,
2021,Anderson,,,,,,,,,HT_25C,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.6097,0.012,25,11.24942624,2,0.149,,,70,,
2021,Anderson,,,,,,,,,HT_80C,A,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.4872,0.012,80,8.018286665,2,0.090,,,70,,
2021,Anderson,,,,,,,,,AQUA_BORRA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.5766,0.010854408,36.1,10.45636136,0.1,0.007,,,70,,
2021,Anderson,,,,,,,,,BUK_4,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.5405,0.012,54.9,9.29222925,0.1,0.006,,,70,,
2021,Anderson,,,,,,,,,CANARIAN,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.5835,0.012727922,33.8,10.61364908,0.1,0.007,,,70,,
2021,Anderson,,,,,,,,,CANNATOPPA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.6278,0.012727922,11,12.3852472,0.1,0.009,,,70,,
2021,Anderson,,,,,,,,,IGAL,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.4746,0.0113842,75,8.250251751,0.1,0.005,,,70,,
2021,Anderson,,,,,,,,,LAPIGNA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.6212,0.012,12.5,12.25551436,0.1,0.009,,,70,,
2021,Anderson,,,,,,,,,NG_2,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.505,0.012,60.4,8.988311398,0.1,0.005,,,70,,
2021,Anderson,,,,,,,,,P5_SUMMER,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.633,0.012,12,12.29853123,0.1,0.009,,,70,,
2021,Anderson,,,,,,,,,P5_WINTER,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.635,0.0113842,5,12.92533689,0.1,0.009,,,70,,
2021,Anderson,,,,,,,,,SARTEANO,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.594,0.012,20.7,11.58106795,0.1,0.008,,,70,,
2021,Anderson,,,,,,,,,SZAL,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.654,0.012,11,12.3852472,0.1,0.009,,,70,,
2021,Anderson,,,,,,,,,TURA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.409,0.012,95,7.378199439,0.1,0.004,,,70,,
2021,Anderson,,,,,,,,,LF2012-9_7-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.663,0.018,2.5,13.16085203,1,0.095,,,70,,
2021,Anderson,,,,,,,,,LF2012-D1-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.658,0.018,2.5,13.16085203,1,0.095,,,70,,
2021,Anderson,,,,,,,,,LJ2010-12A-Z1A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,13,0.668,0.009984604,0.5,13.35392999,1,0.097,,,70,,
2021,Anderson,,,,,,,,,LJ2010-12A-Z2A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.673,0.014696938,0.5,13.35392999,1,0.097,,,70,,
2021,Anderson,,,,,,,,,LJ2010-5B-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,11,0.676,0.010854408,0.5,13.35392999,1,0.097,,,70,,
2021,Anderson,,,,,,,,,LV26NOV10-2A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.652,0.014696938,4,13.01877838,1,0.093,,,70,,
2021,Anderson,,,,,,,,,UWCP14_20C_9,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.604,0.012727922,23,11.40188158,0.33,0.025,,,70,,
2021,Anderson,,,,,,,,,UWCP14_20C_CA_11,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.615,0.0113842,23,11.40188158,0.34,0.026,,,70,,
2021,Anderson,,,,,,,,,UWCP14_21C_1,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.611,0.012727922,22,11.47927407,0.22,0.017,,,70,,
2021,Anderson,,,,,,,,,UWCP14_4C_3,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.650,0.012727922,6,12.8328978,0.05,0.005,,,70,,
2021,Anderson,,,,,,,,,UWCP14_4C_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.658,0.012,6,12.8328978,0.05,0.005,,,70,,
2021,Anderson,,,,,,,,,UWCP14_50C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.534,0.012,51,9.517172655,0.36,0.021,,,70,,
2021,Anderson,,,,,,,,,UWCP14_50C_7,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.518,0.012,54,9.343426009,1.98,0.112,,,70,,
2021,Anderson,,,,,,,,,UWCP14_50C_CA_11,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.527,0.012,50,9.576166301,0.74,0.044,,,70,,
2021,Anderson,,,,,,,,,UWCP14_60C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.491,0.012,66,8.693934366,2.31,0.117,,,70,,
2021,Anderson,,,,,,,,,UWCP14_70C_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.490,0.012727922,72,8.394295329,0.43,0.021,,,70,,
2021,Anderson,,,,,,,,,UWCP14_70C_CA_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.493,0.012,71,8.443148975,1,0.049,,,70,,
2021,Anderson,,,,,,,,,UWCP14_80C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.483,0.012,78,8.109884228,1.28,0.059,,,70,,
2021,Anderson,,,,,,,,,UWCP14_8C_2,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.633,0.012,9,12.56145338,0.12,0.011,,,70,,
2021,Anderson,,,,,,,,,UWCP14_8C_6,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.648,0.012,9,12.56145338,0.15,0.013,,,70,,
2021,Anderson,,,,,,,,,UWCP14_8C_CA_4,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.648,0.012727922,9,12.56145338,0.12,0.011,,,70,,
2020,Jautzy,,,,,,,,,CA5_05,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,21,0.659,0.006,5,12.92533689,0.5,0.046,,,70,,
2020,Jautzy,,,,,,,,,CA5_07,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,19,0.665,0.007,5,12.92533689,0.5,0.046,,,70,,
2020,Jautzy,,,,,,,,,CA25,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.589,0.009,25,11.24942624,0.5,0.038,,,70,,
2020,Jautzy,,,,,,,,,CA50,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,21,0.535,0.009,50,9.576166301,0.5,0.030,,,70,,
2020,Jautzy,,,,,,,,,CA70,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.485,0.01,70,8.492430347,0.5,0.025,,,70,,
2020,Jautzy,,,,,,,,,CA90,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,22,0.454,0.016,90,7.582770346,0.5,0.021,,,70,,
2020,Jautzy,,,,,,,,,CA120,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.401,0.008,120,6.469689529,0.5,0.016,,,70,,
2020,Jautzy,,,,,,,,,CA170,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,25,0.338,0.007,170,5.092118395,0.5,0.011,,,70,,
2020,Jautzy,,,,,,,,,CA200,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.321,0.009,200,4.466859692,0.5,0.009,,,70,,
2020,Jautzy,,,,,,,,,CA250_06,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,30,0.286,0.009,250,3.653823298,0.5,0.007,,,70,,
2020,Jautzy,,,,,,,,,CA250_09,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,32,0.302,0.009,250,3.653823298,0.5,0.007,,,70,,
2020,Jautzy,,,,,,,,,CA726,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,100,0.203,0.005,726,1.00170217,0.5,0.001,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,10C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.607,0.006,10,12.47288356,0.5,0.044,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.599,0.006,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,40C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.551,0.007,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,5C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.652,0.008,5,12.92533689,0.5,0.046,,,70,,
2021,Lucarelli,,,,,,,,,8.3 - 5C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.655,0.006,10,12.47288356,0.5,0.044,,,70/90,8.3,
2021,Lucarelli,,,,,,,,,8.3 - 10 C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.634,0.005,15,12.04377829,0.5,0.042,,,70/90,8.3,
2021,Lucarelli,,,,,,,,,8.3 - 15 C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.629,0.006,25,11.24942624,0.5,0.038,,,70/90,8.3,
2021,Lucarelli,,,,,,,,,8.3 - 25 C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.591,0.010,25,11.24942624,0.5,0.038,,,70/90,9,
this study,Tripati Lab Synthetics,,,,,,,,,40 C Tank 2',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.556,0.011,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,40 C Tank 3',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.561,0.008,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,40 C Tank 4',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.543,0.006,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 1 25 C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.606,0.009,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 2 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.576,0.004,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 3 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.591,0.018,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,UCLA Tank 4 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,11,0.598,0.01,25,11.24942624,0.5,0.038,,,70,,
2021,Defliese and Tripati,,,,,,,,,25C Aragonite',A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,19,0.589,0.009,25.000,11.24942624,0.5,0.038,,,70/90,,
2021,Defliese and Tripati,,,,,,,,,25C Calcite',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.6,0.01,25.000,11.24942624,0.5,0.038,,,70/90,,
2021,Defliese and Tripati,,,,,,,,,5C Aragonite',A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,20,0.64,0.006,5.000,12.92533689,0.5,0.046,,,70/90,,
2021,Defliese and Tripati,,,,,,,,,5C Calcite',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.66,0.006,5.000,12.92533689,0.5,0.046,,,70/90,,
2021,Defliese and Tripati,,,,,,,,,70C Aragonite,A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.536,0.016,70.000,8.492430347,1,0.049,,,70/90,,
this study,Tripati Lab Synthetics,,,,,,,,,70C Calcite,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.488,0.01,70,8.492430347,1,0.049,,,70/90,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-1,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.587,0.002,24.600,11.27967171,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-15,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.641,0.002,15.000,12.04377829,0.5,0.042,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-2,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.671,0.006,2.000,13.20872705,0.5,0.048,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-3 bulk,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.609,0.009,21.700,11.50264551,0.5,0.039,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,DC-3 tube,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.607,0.007,21.700,11.50264551,0.5,0.039,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,DSC-4 bulk,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.609,0.006,19.700,11.66029514,0.5,0.040,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,,DSC-4 stir bar,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.603,0.009,19.700,11.66029514,0.5,0.040,,,70,,
2015,Tripati,,,,,,,,,25 hdi-1-2,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.614,0.008,25,11.24942624,0.5,0.038,,,90,,
2015,Tripati,,,,,,,,,25 evaps,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.599,0.003,25,11.24942624,0.5,0.038,,,90,,
2015,Tripati,,,,,,,,,NL_UCLA_10,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.602,0.014,27,11.10000833,0.5,0.037,,,90,,
2015,Tripati,,,,,,,,,NL_18,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.611,0.024,30,10.88140199,0.5,0.036,,,90,,
2015,Tripati,,,,,,,,,NL_1112,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.560,0.013,40,10.19753414,0.5,0.032,,,90,,
2015,Tripati,,,,,,,,,NL_353637,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.560,0.016,40,10.19753414,0.5,0.032,,,90,,
2015,Tripati,,,,,,,,,NL_UCLA_4,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.526,0.006,50,9.576166301,0.5,0.030,,,90,,
2021,Lucarelli ,,,,,,,,,DH-2 Average,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,74,0.566,0.003,33.7,10.62056802,0.8,0.055,,,70/90,,
in prep,Griffiths,Hippoglossus,Hippoglossus,Hippoglossus hippoglossus,Hippoglossus,Hippoglossus hippoglossus,,,,AK-HIP',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.633,0.012,7,12.74144683,3,0.269,,,90,,
in prep,Griffiths,Ophiodon,Ophiodon,Ophiodon elongatus,Ophiodon,Ophiodon elongatus,,,,AK-OPH',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.646,0.013,7,12.74144683,3,0.269,,,90,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus limbatus,Carcharhinus,Carcharhinus limbatus,,,,BS-SA-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.637,0.022,17.7,11.82120813,0.7,0.057,,,90,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus limbatus,Carcharhinus,Carcharhinus limbatus,,,,BS-SA-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.622,0.04,17.7,11.82120813,0.7,0.057,,,90,,
in prep,Griffiths,Odontospis,Odontospis,Odontospis ferox,Odontospis,Odontospis ferox,,,,ODO-FER',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.643,0.01,13.5,12.17015495,4.5,0.373,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,,STS-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,9,0.594,0.007,25,11.24942624,1,0.075,,,90,,
in prep,Griffiths,Galeocerdo ,Galeocerdo ,Galeocerdo cuvier,Galeocerdo ,Galeocerdo cuvier,,,,TS-SA-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.603,0.002,19.5,11.67623812,1.2,0.095,,,90,,
in prep,Griffiths,Isurus,Isurus,Isurus oxyrinchus,Isurus,Isurus oxyrinchus,,,,MK-NJ-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.603,0.011,20,11.63644183,4,0.311,,,90,,
in prep,Griffiths,Isurus,Isurus,Isurus oxyrinchus,Isurus,Isurus oxyrinchus,,,,JP-OXY',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.606,0.008,23,11.40188158,4,0.302,,,90,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus brevipinna,Carcharhinus,Carcharhinus brevipinna,,,,SP-FL-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.586,0.041,28,11.02641325,3,0.216,,,90,,
in prep,Griffiths,Galeocerdo ,Galeocerdo ,Galeocerdo cuvier,Galeocerdo ,Galeocerdo cuvier,,,,GAL-CUV',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,5,0.601,0.016,19.5,11.67623812,1.2,0.095,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,,Long Aqua',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.593,0.013,23.6,11.35582117,1,0.076,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,,AQ-TAR,Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.583,0.007,26,11.17434268,1,0.074,,,90,,
2007,Came,,Arctica,Arctica islandica,,,,,,S-1,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.633,0.014,8,12.65096995,1.2,0.107,,,25,,
2007,Came,,Chlamys,Chlamys islandica,,,,,,S-6,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.646,0.003,3.6,13.05643891,1.2,0.112,,,25,,
2007,Came,,Paphya,Paphya crassiscula,,,,,,S-7,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.590,0.002,28,11.02641325,1.2,0.087,,,25,,
2017,Came,,,,,,,,,4-86_5 D2,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.387,0.014,123.6,6.35281384,1,0.032,,,90,,
2017,Came,,,,,,,,,4-86_5 D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.362,0.009,175.9,4.959188298,7.3,0.157,,,90,,
2017,Came,,,,,,,,,6-184 D2B,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.453,0.007,103.1,7.063939692,6.2,0.227,,,90,,
2017,Came,,,,,,,,,6-216 D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.347,0.006,129.4,6.171068086,8.5,0.253,,,90,,
2017,Came,,,,,,,,,P184-D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.400,0.01,135.9,5.976503883,11.2,0.314,,,90,,
2017,Came,,,,,,,,,R1-116-D2,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.424,0.028,73.4,8.326609423,3.2,0.152,,,90,,
2021,Prasanna,Patagonotothen ramsayi,,,,,,,,11070_003,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.661,0.026,5.6,12.86975407,2,0.183,,,70,,
2021,Prasanna,Lutjanus malabaricus,,,,,,,,26509,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.597,0.006,25,11.24942624,3,0.223,,,70,,
2021,Prasanna,Coelorinchus coelorhynchus,,,,,,,,58251_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.644,0.012,9.7,12.49935589,2,0.175,,,70,,
2021,Prasanna,Lutjanus synagris,,,,,,,,58825_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.578,0.014,27,11.10000833,10,0.704,,,70,,
2021,Prasanna,Reinhardtius hippoglossoides,,,,,,,,58834_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.643,0.004,3.4,13.07533048,2,0.187,,,70,,
2021,Prasanna,Gadus Morhua,,,,,,,,58835_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.646,0.008,7.5,12.6960875,2,0.179,,,70,,
