Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source
in prep,Arnold,Lake Carbonate - Gastropod,,Lymnaeid,,,,,nrc 10-108-2,A,Caltech,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,1,0.63,0.01,12.8,12.22981249,1.9,0.161,-5.4,,,,HUNTINGTON
in prep,Arnold,Lake Carbonate - Gastropod,,Radix,,,,,Tsangpo 27,A,Caltech,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,1,0.631,0.01,12.8,12.22981249,1.9,0.161,-17,,,,HUNTINGTON
in prep,Arnold,Lake Carbonate - Gastropod,,"Lymnaeid, Gyraulus,",,,,,Zhongba 10-7-2,A,Caltech,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,1,0.638,0.011,12.8,12.22981249,1.9,0.161,-9.9,,,,HUNTINGTON
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,Gastropods3 - Bosten Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,4,0.611,0.008,22.9,11.40958555,2.4,0.183,-8,,,,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,Gastropods3 - Cuona Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,2,0.629,0.009,15.7,11.98547516,2.4,0.197,-8.8,,,,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,Gastropods3 - Dajia Co,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,3,0.627,0.005,9.8,12.49052243,2.4,0.209,-7.1,,,,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,Gastropods3 - Jinzihai Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,3,0.596,0.005,17.4,11.84563211,2.4,0.193,-8.6,,,,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,Gastropods3 - Wulungu Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,2,0.646,0.023,21.7,11.50264551,2.4,0.185,-4.7,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,Micrite - 'Andy Cohen - 2A' LAGUNA,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,1,0.646,0.012,14.6,12.07728557,2,0.166,,,,,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,Micrite - 'Andy Cohen - 2B' MAR,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.632,0.005,14.0,12.12780928,2,0.167,0.8,,,,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Ooid - 'Spiral Jetty',A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,17,0.599,0.006,27.7,11.04841473,2,0.145,-4,,,,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Ooid - 'Antelope Island',A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,13,0.603,0.006,26.1,11.1668757,2,0.148,-1,,,,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa - 'ModernPlayaSV',C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,1,0.63,0.005,19.0,11.7162389,3.7,0.291,,,,,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa - 'WLTT - ZA',C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,9,0.602,0.003,24.1,11.31765037,4,0.299,0.5,,,,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa1 - Cannatoppa,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.639,0.019,11.0,12.3852472,2,0.173,-6.5,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa1 - La Pigna,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,31,0.631,0.017,12.5,12.25551436,2,0.170,-6.8,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa1 - Sarteano,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.6,0.013,20.7,11.58106795,2,0.156,-7.8,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa1 - Szalajka,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.663,0.007,12.1,12.28990975,2,0.171,-10.6,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa1 - Szalajka,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,27,0.661,0.006,11.0,12.3852472,2,0.173,-10.6,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa1 - Szalajka,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.639,0.007,10.1,12.46407814,2,0.174,-10.7,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Kailas,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.618,0.017,15.0,12.04377829,2,0.165,-4.7,,,,HUNTINGTON
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa3 - 'CR - Lake Crowley CA',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.618,0.017,18.5,11.7564456,3,0.238,,,,,HUNTINGTON
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa3 - 'ME - Lake Mead NV',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.605,0.007,28.2,11.01178208,3,0.216,,,,,HUNTINGTON
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa3 - 'MO - Mono Lake CA',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,2,0.586,0.009,19.4,11.68422187,3,0.236,,,,,HUNTINGTON
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 01AQUA_BORRA,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,41,0.569,0.016,36.1,10.45636136,2,0.134,-5.2,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 02Bagnoli,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,32,0.589,0.008,23.7,11.34817158,2,0.151,-7,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 03BSF Fosso Bianco,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.54,0.006,44.6,9.904416193,2,0.124,-7.9,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 04BUK_4,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,37,0.531,0.019,54.9,9.29222925,2,0.112,-9.9,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 05CANARIAN,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,37,0.574,0.018,33.8,10.61364908,2,0.137,-8.1,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 06IGAL,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,40,0.471,0.011,75.0,8.250251751,2,0.094,-4,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 07Kor 13/0,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,36,0.458,0.006,79.2,8.054738553,2,0.091,-11.5,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 08P5_SUMMER,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,47,0.634,0.01,12.0,12.29853123,2,0.171,,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 09P5_WINTER,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,53,0.635,0.011,5.0,12.92533689,2,0.184,,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 10Piscine Carletti 8.1,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.509,0.008,57.9,9.124578578,2,0.109,-6.5,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 11Rapolano Terme,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.572,0.009,28.0,11.02641325,2,0.145,-6.9,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 12Szechenyi 2/2,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.471,0.012,70.9,8.448057782,2,0.097,-12.6,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 13Terme Sangiovanni,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.577,0.009,41.2,10.11982659,2,0.128,-6.9,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 14Tufa5 - 14TURA,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,39,0.411,0.012,95.0,7.378199439,2,0.080,-12.4,,,,KELE
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,Tufa5 - 15NG_2,C,ETH/MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,38,0.504,0.01,60.4,8.988311398,2,0.107,-17.9,,,,KELE
in prep,Flores,Elephant,Elephas,maximus indicus,Elephas,Elephas maximus indicus,,,Elephant E,Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,6,0.559,0.01048491,37,10.39576441,1,0.067,,,,,
2010,Eagle,Teeth,Ceratotherium,simum,Ceratotherium,Ceratotherium simum,,,White Rhinoceros,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,10,0.578,0.004,37,10.39576441,1,0.067,,,90,,
2010,Eagle,Teeth,Elephas,maximus indicus,Elephas,Elephas maximus indicus,,,Indian Elephant,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.579,0.006,37,10.39576441,1,0.067,,,90,,
2010,Eagle,Teeth,Crocodylus ,niloticus,Crocodylus,Crocodylus niloticus,,,Nile Crocodile,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,11,0.603,0.008,28,11.02641325,3,0.216,,,90,,
2010,Eagle,Teeth,Alligator,mississippiensis,Alligator,Alligator mississippiensis,,,American Alligator,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,8,0.605,0.007,28,11.02641325,3,0.216,,,90,,
2010,Eagle,Teeth,Carcharias ,taurus,Carcharias,Carcharias taurus,,,Sand Tiger Shark,Apatite,Caltech,NonForaminifera,1,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.606,0.009,23.6,11.35582117,1,0.076,,,90,,
2010,Eagle,Teeth,Carcharias ,taurus,Carcharias,Carcharias taurus,,,Sand Tiger Shark,Apatite,Caltech,NonForaminifera,1,1,Natural,NonMollusk,Non-lake,NonCorals,5,0.605,0.011,25.3,11.22682191,1,0.075,,,90,,
2013,Eagle,Mollusks,Arctica,islandica,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.724,0.005,5,12.92533689,0.5,0.046,,,90,,
2013,Eagle,Mollusks,Arctica,islandica,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.623,0.014,10,12.47288356,0.5,0.044,,,90,,
2013,Eagle,Mollusks,Arctica,islandica,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.634,0.013,15,12.04377829,0.5,0.042,,,90,,
2013,Eagle,Mollusks,Mytilus ,edulis,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.728,0.011,5,12.92533689,0.5,0.046,,,90,,
2013,Eagle,Mollusks,Mytilus ,edulis,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.671,0.008,10,12.47288356,0.5,0.044,,,90,,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.649,0.011,12,12.29853123,0.5,0.043,,,90,,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.633,0.013,15,12.04377829,0.5,0.042,,,90,,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.639,0.003,18,11.79685961,0.5,0.040,,,90,,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.616,0.009,20,11.63644183,0.5,0.040,,,90,,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.614,0.025,25,11.24942624,0.5,0.038,,,90,,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.664,0.008,10,12.47288356,0.5,0.044,,,90,,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.648,0.007,15,12.04377829,0.5,0.042,,,90,,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.633,0.008,18,11.79685961,0.5,0.040,,,90,,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.641,0.006,20,11.63644183,0.5,0.040,,,90,,
2013,Eagle,Mollusks,Argopecten,irradians,,,,,Argopecten irradians,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.633,0.007,25,11.24942624,0.5,0.038,,,90,,
2013,Eagle,Mollusks,Mercinaria ,mercinaria,,,,,Mercinaria mercinaria,A>>C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,8,0.64,0.007,25,11.24942624,0.5,0.038,,,90,,
2013,Eagle,Mollusks,Mya,arenaria,,,,,Mya arenaria,A>>C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.613,0.005,25,11.24942624,0.5,0.038,,,90,,
2013,Eagle,Mollusks,Crassostrea,virginica,,,,,Crassostrea virginica,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.607,0.005,25,11.24942624,0.5,0.038,,,90,,
2013,Eagle,Mollusks,Laternula,elliptica,,,,,Laternula elliptica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.677,0.015,-1,13.50154048,1,0.099,,,90,,
2013,Eagle,Mollusks,Adamssium,colbecki,,,,,Adamssium colbecki,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.727,0.021,-1,13.50154048,1,0.099,,,90,,
2013,Eagle,Mollusks,Mytilus,sp.,,,,,Mytilus sp.,C>A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,5,0.643,0.014,8,12.65096995,1,0.090,,,90,,
2013,Eagle,Mollusks,Mytilus,sp.,,,,,Mytilus sp.,C>A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.634,0.018,8,12.65096995,1,0.090,,,90,,
2013,Eagle,Mollusks,Arctica,islandica,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.652,0.003,9,12.56145338,1,0.089,,,90,,
2013,Eagle,Mollusks,Mylitus ,californianus,,,,,Mylitus californianus,C>A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,1,0.652,0.017,21,11.55745722,0.5,0.039,,,90,,
2013,Eagle,Mollusks,Tridacna ,gigas,,,,,Tridacna gigas,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.586,0.011,28,11.02641325,1,0.073,,,90,,
2013,Eagle,Mollusks,Tridacna ,gigas,,,,,Tridacna gigas,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,5,0.613,0.014,28,11.02641325,1,0.073,,,90,,
2013,Eagle,Mollusks,Tridacna,gigas,,,,,Tridacna gigas,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,5,0.616,0.019,29,10.95354767,1,0.072,,,90,,
2015,Eagle,Eggshells,Alligator ,mississippiensis,,,,,American alligator,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.584,0.007,31,10.80996676,2,0.141,,,90,,
2015,Eagle,Eggshells,Crocodylus ,acutus,,,,,American crocodile',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.587,0.005,31,10.80996676,2,0.141,,,90,,
2015,Eagle,Eggshells,Irena,puella,,,,,Asian fairy bluebird',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.544,0.008,41,10.13271603,0.5,0.032,,,90,,
2015,Eagle,Eggshells,Tyto ,alba,,,,,Barn owl',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.569,0.004,38.7,10.28273168,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Gallus,gallus domesticus,,,,,Chicken,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.566,0,41.5,10.10053849,0.5,0.032,,,90,,
2015,Eagle,Eggshells,Pantherophis ,guttatus,,,,,Corn snake',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.623,0.014,28,11.02641325,1,0.073,,,90,,
2015,Eagle,Eggshells,Dromaius ,novaehollandiae,,,,,Emu,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.58,0.003,38,10.32905023,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Chelonoidis,nigra,,,,,Galapagos tortoise,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.593,0.007,30,10.88140199,2,0.142,,,90,,
2015,Eagle,Eggshells,Vanellus ,miles,,,,,Masked lapwing,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.584,0.008,42,10.06851397,0.5,0.032,,,90,,
2015,Eagle,Eggshells,Varanus ,gouldii,,,,,Monitor lizard',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.654,0.006,34.9,10.53798494,2.8,0.189,,,90,,
2015,Eagle,Eggshells,Crocodylus ,niloticus,,,,,Nile Crocodile',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.602,0.017,27.5,11.06311899,0.5,0.037,,,90,,
2015,Eagle,Eggshells,Struthio,camelus,,,,,Ostrich egg',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.559,0.002,39.1,10.25640368,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Spheniscus ,magellanicus,,,,,Penguin',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.573,0.009,37.8,10.34234159,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Columba,livia,,,,,Rock pigeon,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.567,0.004,41,10.13271603,0.5,0.032,,,90,,
2015,Eagle,Eggshells,Odontophorus,melanotis,,,,,Quail,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.544,0.01,41.5,10.10053849,0.5,0.032,,,90,,
2015,Eagle,Eggshells,Geochelone ,radiata,,,,,Radiated tortoise',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.584,0.009,32.5,10.70412568,1.5,0.104,,,90,,
2015,Eagle,Eggshells,Pipilo ,erythrophtalmus,,,,,Sparrow',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.547,0.015,43.3,9.985959491,0.5,0.031,,,90,,
2015,Eagle,Eggshells,Cygnus,atratus,,,,,Swan',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.559,0.013,39,10.26297619,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Cathartes ,aura,,,,,Turkey vulture',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.552,0.019,39.9,10.20405014,0.5,0.033,,,90,,
2015,Eagle,Eggshells,Podocnemis ,sp.,,,,,Turtle',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.601,0.009,30,10.88140199,2,0.142,,,90,,
2021,Anderson,,,,,,,,IPGP_100-A3,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.427,0.012,102.3,7.094075115,2,0.075,,,70,,Bonifacie
2021,Anderson,,,,,,,,IPGP_250-A5,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.275,0.012,252.1,3.62466503,2,0.027,,,70,,Bonifacie
2021,Anderson,,,,,,,,IPGP_350-A9,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.232,0.011,351.4,2.563690385,2,0.016,,,70,,Bonifacie
2021,Anderson,,,,,,,,IPGP_80-1,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.495,0.011,80.2,8.009212356,1,0.045,,,70,,Bonifacie
2021,Anderson,,,,,,,,ETH-1-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.178,0.011,1100,0.5303517882,10,0.008,,,70,,
2021,Anderson,,,,,,,,ETH-2-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.192,0.011,1100,0.5303517882,10,0.008,,,70,,
2021,Anderson,,,,,,,,HT_25C,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.61,0.012,25,11.24942624,2,0.149,,,70,,Kluge
2021,Anderson,,,,,,,,HT_80C,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.487,0.012,80,8.018286665,2,0.090,,,70,,Kluge
2021,Anderson,,,,,,,,UWCP14_50C_CA_11,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.527,0.012,50,9.576166301,0.74,0.044,,,70,,Kelson
2021,Anderson,,,,,,,,LF2012-9_7-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.6633,0.0228,2.5,13.16085203,1,0.095,,,70,,
2021,Anderson,,,,,,,,LF2012-D1-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.6575,0.0226,2.5,13.16085203,1,0.095,,,70,,
2021,Anderson,,,,,,,,LJ2010-12A-Z1A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,13,0.6683,0.0143,0.5,13.35392999,1,0.097,,,70,,
2021,Anderson,,,,,,,,LJ2010-12A-Z2A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.6726,0.0197,0.5,13.35392999,1,0.097,,,70,,
2021,Anderson,,,,,,,,LJ2010-5B-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,11,0.6756,0.0136,0.5,13.35392999,1,0.097,,,70,,
2021,Anderson,,,,,,,,LV26NOV10-2A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.6516,0.0179,4,13.01877838,1,0.093,,,70,,
2020,Jautzy,,,,,,,,CA5_05,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,21,0.661,0.006,5,12.92533689,0.5,0.046,,,70,,
2020,Jautzy,,,,,,,,CA5_07,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,19,0.668,0.007,5,12.92533689,0.5,0.046,,,70,,
2020,Jautzy,,,,,,,,CA25,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.591,0.009,25,11.24942624,0.5,0.038,,,70,,
2020,Jautzy,,,,,,,,CA50,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,21,0.536,0.009,50,9.576166301,0.5,0.030,,,70,,
2020,Jautzy,,,,,,,,CA70,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.485,0.01,70,8.492430347,0.5,0.025,,,70,,
2020,Jautzy,,,,,,,,CA90,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,22,0.454,0.016,90,7.582770346,0.5,0.021,,,70,,
2020,Jautzy,,,,,,,,CA120,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.399,0.008,120,6.469689529,0.5,0.016,,,70,,
2020,Jautzy,,,,,,,,CA170,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,25,0.335,0.007,170,5.092118395,0.5,0.011,,,70,,
2020,Jautzy,,,,,,,,CA200,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,24,0.318,0.009,200,4.466859692,0.5,0.009,,,70,,
2020,Jautzy,,,,,,,,CA250_06,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,30,0.282,0.009,250,3.653823298,0.5,0.007,,,70,,
2020,Jautzy,,,,,,,,CA250_09,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,32,0.299,0.009,250,3.653823298,0.5,0.007,,,70,,
2020,Jautzy,,,,,,,,CA726,C,GeoSurveyCanada,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,100,0.207,0.005,726,1.00170217,0.5,0.001,,,70,,
